Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P,Hard,Medium,Easy,Features
5739,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_1,Max,0.5551,0.5749,0.0198,0.5749,0.676527571,601269,4341,98877,9079,0.040210827,1,0,0,3
5741,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_10,Max,0.5551,0.5751,0.02,0.5751,0.676999672,601285,4325,98890,9066,0.040062618,1,0,0,3
5741,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_20,Max,0.5552,0.5751,0.0199,0.5751,0.676982281,601285,4325,98890,9066,0.040062618,1,0,0,3
5741,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_200,Max,0.5558,0.5751,0.0193,0.5751,0.676911544,601285,4325,98890,9066,0.040062618,1,0,0,3
5742,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_100,Max,0.5555,0.5752,0.0197,0.5752,0.676992232,601292,4318,98896,9060,0.039997777,1,0,0,3
5743,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_50,Max,0.5554,0.5753,0.0199,0.5753,0.676999069,601296,4314,98905,9051,0.039960725,1,0,0,3
5763,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_500,Max,0.5577,0.5773,0.0196,0.5773,0.67694203,601406,4204,99095,8861,0.038941791,1,0,0,3
5858,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_1000,Max,0.5654,0.5868,0.0214,0.5868,0.676964333,601976,3634,99916,8040,0.033661862,1,0,0,3
5956,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_2000,Min,0.5966,0.6191,0.0225,0.5966,0.657073073,602473,3137,100725,7231,0.029058135,1,0,0,3
6181,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_2000,Max,0.5966,0.6191,0.0225,0.6191,0.676955727,603374,2236,102439,5517,0.020712142,1,0,0,3
632611,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_1,Min,0.6528944,0.714263,0.0613686,0.6528944,0.658878505,605537,73,107815,141,0.000676201,0,1,0,2
632613,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_10,Min,0.652994,0.714263,0.061269,0.652994,0.657411765,605538,72,107816,140,0.000666938,0,1,0,2
632614,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_20,Min,0.6530574,0.7112331,0.0581757,0.6530574,0.657210402,605538,72,107817,139,0.000666938,0,1,0,2
632641,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_100,Min,0.65701854,0.6885156,0.03149706,0.65701854,0.657030867,605545,65,107838,118,0.000602097,0,1,0,2
632647,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_50,Min,0.6576372,0.70556796,0.04793076,0.6576372,0.657007554,605548,62,107841,115,0.000574308,0,1,0,2
632665,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_200,Min,0.6600271,0.671318,0.0112909,0.6600271,0.657205929,605557,53,107851,105,0.000490941,0,1,0,2
632718,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_200,Max,0.6600271,0.671318,0.0112909,0.671318,0.665989455,605576,34,107888,68,0.000314943,0,1,0,2
632768,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_100,Max,0.65701854,0.6885156,0.03149706,0.6885156,0.672221133,605592,18,107923,33,0.000166735,0,1,0,2
632789,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_50,Max,0.6576372,0.70556796,0.04793076,0.70556796,0.676531315,605600,10,107938,18,9.26E-05,0,1,0,2
632794,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_20,Max,0.6530574,0.7112331,0.0581757,0.7112331,0.674418605,605602,8,107941,15,7.41E-05,0,1,0,2
632796,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_1,Max,0.6528944,0.714263,0.0613686,0.714263,0.666666667,605603,7,107942,14,6.48E-05,0,1,0,2
632796,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0,Prec_10,Max,0.652994,0.714263,0.061269,0.714263,0.674418605,605603,7,107942,14,6.48E-05,0,1,0,2
6038,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_1,Min,0.6529,0.7143,0.0614,0.6529,0.657276995,605537,73,107816,140,0.000676201,0,1,0,2
6040,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_10,Min,0.6531,0.7143,0.0612,0.6531,0.657832466,605538,72,107818,138,0.000666938,0,1,0,2
6041,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_20,Min,0.6533,0.7112,0.0579,0.6533,0.657938586,605539,71,107818,138,0.000657675,0,1,0,2
6059,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_50,Min,0.6566,0.7056,0.049,0.6566,0.657312466,605544,66,107836,120,0.00061136,0,1,0,2
6062,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_100,Min,0.6573,0.6866,0.0293,0.6573,0.6572574,605547,63,107839,117,0.000583571,0,1,0,2
6099,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_200,Min,0.6648,0.669,0.0042,0.6648,0.657087421,605567,43,107865,91,0.00039831,0,1,0,2
6117,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_200,Max,0.6648,0.669,0.0042,0.669,0.661816752,605573,37,107882,74,0.000342732,0,1,0,2
6167,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_100,Max,0.6573,0.6866,0.0293,0.6866,0.671101949,605592,18,107922,34,0.000166735,0,1,0,2
6188,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_50,Max,0.6566,0.7056,0.049,0.7056,0.676450512,605600,10,107938,18,9.26E-05,0,1,0,2
6193,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_20,Max,0.6533,0.7112,0.0579,0.7112,0.674418605,605602,8,107941,15,7.41E-05,0,1,0,2
6195,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_1,Max,0.6529,0.7143,0.0614,0.7143,0.666666667,605603,7,107942,14,6.48E-05,0,1,0,2
6195,KBFC_alpha_0_5_gamma_1_0_Medium_Run_0_Round_4,Prec_10,Max,0.6531,0.7143,0.0612,0.7143,0.674418605,605603,7,107942,14,6.48E-05,0,1,0,2
633611,KBFC_alpha_0_5_gamma_1_0_Medium_Run_1,Prec_1,Min,0.7558271,0.759143,0.0033159,0.7558271,0.666666667,605603,7,107942,14,6.48E-05,0,1,0,2
633614,KBFC_alpha_0_5_gamma_1_0_Medium_Run_1,Prec_1,Max,0.7558271,0.759143,0.0033159,0.759143,0.666666667,605604,6,107944,12,5.56E-05,0,1,0,2
6351,KBFC_alpha_0_5_gamma_1_0_Medium_Run_1_Round_4,Prec_1,Min,0.7558,0.7591,0.0033,0.7558,0.666666667,605603,7,107942,14,6.48E-05,0,1,0,2
6354,KBFC_alpha_0_5_gamma_1_0_Medium_Run_1_Round_4,Prec_1,Max,0.7558,0.7591,0.0033,0.7591,0.666666667,605604,6,107944,12,5.56E-05,0,1,0,2
664567,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_1000,Min,0.5379716,0.5503077,0.0123361,0.5379716,0.657004085,599636,5974,96537,11419,0.05533736,1,0,0,3
664581,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_2000,Min,0.5380232,0.55046785,0.01244465,0.5380232,0.657003632,599639,5971,96548,11408,0.055309571,1,0,0,3
664593,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_500,Min,0.53805125,0.5503562,0.01230495,0.53805125,0.657000621,599648,5962,96551,11405,0.055226203,1,0,0,3
664621,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_1,Min,0.5381792,0.55044264,0.01226344,0.5381792,0.657015976,599663,5947,96564,11392,0.055087258,1,0,0,3
664622,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_10,Min,0.53817934,0.5504443,0.01226496,0.53817934,0.657006085,599664,5946,96564,11392,0.055077995,1,0,0,3
664644,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_200,Min,0.5382502,0.55039936,0.01214916,0.5382502,0.657005513,599669,5941,96581,11375,0.05503168,1,0,0,3
664645,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_100,Min,0.53825146,0.5504389,0.01218744,0.53825146,0.657006151,599669,5941,96582,11374,0.05503168,1,0,0,3
664650,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_50,Min,0.5382775,0.55044633,0.01216883,0.5382775,0.657002397,599671,5939,96585,11371,0.055013154,1,0,0,3
664660,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_20,Min,0.5383203,0.55044633,0.01212603,0.5383203,0.657004133,599676,5934,96590,11366,0.054966838,1,0,0,3
667808,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_1000,Max,0.5379716,0.5503077,0.0123361,0.5503077,0.676994431,601048,4562,98413,9543,0.042257957,1,0,0,3
667819,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_500,Max,0.53805125,0.5503562,0.01230495,0.5503562,0.676995064,601054,4556,98418,9538,0.042202379,1,0,0,3
667831,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_200,Max,0.5382502,0.55039936,0.01214916,0.55039936,0.676999366,601058,4552,98426,9530,0.042165327,1,0,0,3
667843,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_1,Max,0.5381792,0.55044264,0.01226344,0.55044264,0.676972281,601065,4545,98431,9525,0.042100485,1,0,0,3
667844,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_10,Max,0.53817934,0.5504443,0.01226496,0.5504443,0.676989232,601066,4544,98431,9525,0.042091222,1,0,0,3
667845,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_20,Max,0.5383203,0.55044633,0.01212603,0.55044633,0.67699115,601067,4543,98431,9525,0.042081959,1,0,0,3
667845,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_50,Max,0.5382775,0.55044633,0.01216883,0.55044633,0.676991031,601067,4543,98431,9525,0.042081959,1,0,0,3
667842,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_100,Max,0.53825146,0.5504389,0.01218744,0.5504389,0.676991301,601064,4546,98431,9525,0.042109748,1,0,0,3
667856,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0,Prec_2000,Max,0.5380232,0.55046785,0.01244465,0.55046785,0.67699949,601072,4538,98437,9519,0.042035644,1,0,0,3
5183,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_50,Min,0.5381,0.5503,0.0122,0.5381,0.657021998,599658,5952,96560,11396,0.055133573,1,0,0,3
5184,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_20,Min,0.5382,0.5503,0.0121,0.5382,0.657143187,599669,5941,96580,11376,0.05503168,1,0,0,3
5184,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_100,Min,0.5382,0.5506,0.0124,0.5382,0.657026994,599669,5941,96580,11376,0.05503168,1,0,0,3
5185,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_1,Min,0.5383,0.5503,0.012,0.5383,0.657088344,599679,5931,96591,11365,0.054939049,1,0,0,3
5185,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_10,Min,0.5383,0.5503,0.012,0.5383,0.657044507,599679,5931,96591,11365,0.054939049,1,0,0,3
5188,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_200,Min,0.5386,0.5512,0.0126,0.5386,0.657064548,599705,5905,96622,11334,0.05469821,1,0,0,3
5217,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_500,Min,0.5415,0.5546,0.0131,0.5415,0.657092818,600041,5569,97088,10868,0.051585831,1,0,0,3
5305,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_1,Max,0.5383,0.5503,0.012,0.5503,0.676716799,601053,4557,98417,9539,0.042211642,1,0,0,3
5305,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_10,Max,0.5383,0.5503,0.012,0.5503,0.676914351,601053,4557,98417,9539,0.042211642,1,0,0,3
5305,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_20,Max,0.5382,0.5503,0.0121,0.5503,0.676919969,601053,4557,98417,9539,0.042211642,1,0,0,3
5305,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_50,Max,0.5381,0.5503,0.0122,0.5503,0.676975731,601053,4557,98417,9539,0.042211642,1,0,0,3
5308,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_100,Max,0.5382,0.5506,0.0124,0.5506,0.676965141,601092,4518,98452,9504,0.041850383,1,0,0,3
5314,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_200,Max,0.5386,0.5512,0.0126,0.5512,0.676885276,601143,4467,98544,9412,0.041377969,1,0,0,3
5338,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_1000,Min,0.5536,0.5677,0.0141,0.5536,0.657085567,601387,4223,98911,9045,0.039117789,1,0,0,3
5348,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_500,Max,0.5415,0.5546,0.0131,0.5546,0.676972356,601496,4114,99045,8911,0.038108118,1,0,0,3
5479,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_1000,Max,0.5536,0.5677,0.0141,0.5677,0.676898072,602527,3083,100699,7257,0.028557931,1,0,0,3
5759,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_2000,Min,0.5957,0.6058,0.0101,0.5957,0.657067788,604024,1586,103688,4268,0.01469117,1,0,0,3
5860,KBFC_alpha_0_5_gamma_2_0_Hard_Run_0_Round_4,Prec_2000,Max,0.5957,0.6058,0.0101,0.6058,0.670108813,604400,1210,104536,3420,0.01120827,1,0,0,3
665253,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_1,Min,0.53306395,0.8996247,0.36656075,0.53306395,0.657001239,600074,5536,97352,10604,0.051280151,1,0,0,3
665266,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_2000,Min,0.5331109,0.5444108,0.0112999,0.5331109,0.657001769,600077,5533,97362,10594,0.051252362,1,0,0,3
665269,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_1000,Min,0.53311735,0.5445434,0.01142605,0.53311735,0.65700331,600077,5533,97365,10591,0.051252362,1,0,0,3
665296,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_500,Min,0.53326285,0.54431695,0.0110541,0.53326285,0.657000668,600083,5527,97386,10570,0.051196784,1,0,0,3
665345,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_200,Min,0.5334198,0.5441607,0.0107409,0.5334198,0.657004316,600102,5508,97416,10540,0.051020786,1,0,0,3
665355,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_10,Min,0.5334385,0.5443408,0.0109023,0.5334385,0.657001758,600110,5500,97419,10537,0.050946682,1,0,0,3
665357,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_20,Min,0.5334478,0.5443369,0.0108891,0.5334478,0.657005659,600110,5500,97421,10535,0.050946682,1,0,0,3
665361,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_50,Min,0.5334672,0.54432684,0.01085964,0.5334672,0.657002523,600112,5498,97424,10532,0.050928156,1,0,0,3
665364,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_100,Min,0.5334799,0.5442158,0.0107359,0.5334799,0.657002296,600114,5496,97425,10531,0.05090963,1,0,0,3
668203,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_200,Max,0.5334198,0.5441607,0.0107409,0.5441607,0.676995631,601370,4240,99068,8888,0.03927526,1,0,0,3
668216,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_100,Max,0.5334799,0.5442158,0.0107359,0.5442158,0.676999264,601373,4237,99078,8878,0.039247471,1,0,0,3
668239,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_500,Max,0.53326285,0.54431695,0.0110541,0.54431695,0.67699376,601380,4230,99094,8862,0.03918263,1,0,0,3
668244,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_50,Max,0.5334672,0.54432684,0.01085964,0.54432684,0.676994856,601382,4228,99097,8859,0.039164104,1,0,0,3
668248,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_20,Max,0.5334478,0.5443369,0.0108891,0.5443369,0.676991573,601384,4226,99099,8857,0.039145578,1,0,0,3
668249,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_10,Max,0.5334385,0.5443408,0.0109023,0.5443408,0.676993518,601384,4226,99100,8856,0.039145578,1,0,0,3
668261,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_2000,Max,0.5331109,0.5444108,0.0112999,0.5444108,0.67699853,601391,4219,99106,8850,0.039080737,1,0,0,3
668292,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_1000,Max,0.53311735,0.5445434,0.01142605,0.5445434,0.676998535,601404,4206,99125,8831,0.038960317,1,0,0,3
681137,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1,Prec_1,Max,0.53306395,0.8996247,0.36656075,0.8996247,0.666666667,605609,1,107954,2,9.26E-06,1,0,0,3
5067,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_50,Min,0.5331,0.5445,0.0114,0.5331,0.657050722,600079,5531,97370,10586,0.051233836,1,0,0,3
5068,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_100,Min,0.5332,0.5444,0.0112,0.5332,0.657124747,600082,5528,97385,10571,0.051206047,1,0,0,3
5069,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_20,Min,0.5333,0.5442,0.0109,0.5333,0.65717903,600092,5518,97403,10553,0.051113417,1,0,0,3
5070,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_1,Min,0.5334,0.8996,0.3662,0.5334,0.657000312,600110,5500,97421,10535,0.050946682,1,0,0,3
5070,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_10,Min,0.5334,0.5441,0.0107,0.5334,0.657121138,600110,5500,97421,10535,0.050946682,1,0,0,3
5071,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_200,Min,0.5335,0.5451,0.0116,0.5335,0.657032156,600123,5487,97432,10524,0.050826263,1,0,0,3
5107,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_500,Min,0.5371,0.5501,0.013,0.5371,0.657034521,600577,5033,98014,9942,0.046620846,1,0,0,3
5177,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_10,Max,0.5334,0.5441,0.0107,0.5441,0.67691301,601367,4243,99065,8891,0.039303049,1,0,0,3
5178,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_20,Max,0.5333,0.5442,0.0109,0.5442,0.67688069,601373,4237,99081,8875,0.039247471,1,0,0,3
5180,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_100,Max,0.5332,0.5444,0.0112,0.5444,0.676917895,601395,4215,99110,8846,0.039043684,1,0,0,3
5181,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_50,Max,0.5331,0.5445,0.0114,0.5445,0.676923548,601405,4205,99126,8830,0.038951054,1,0,0,3
5187,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_200,Max,0.5335,0.5451,0.0116,0.5451,0.676932285,601456,4154,99208,8748,0.038478639,1,0,0,3
5237,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_500,Max,0.5371,0.5501,0.013,0.5501,0.676871129,601922,3688,99889,8067,0.034162066,1,0,0,3
5238,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_1000,Min,0.5502,0.564,0.0138,0.5502,0.657108461,601935,3675,99900,8056,0.034041647,1,0,0,3
5376,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_1000,Max,0.5502,0.564,0.0138,0.564,0.676921141,602915,2695,101678,6278,0.024963874,1,0,0,3
5661,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_2000,Min,0.5925,0.6072,0.0147,0.5925,0.657014695,604344,1266,104461,3495,0.011727,1,0,0,3
5808,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_2000,Max,0.5925,0.6072,0.0147,0.6072,0.676927644,604768,842,105431,2525,0.007799474,1,0,0,3
6818,KBFC_alpha_0_5_gamma_2_0_Hard_Run_1_Round_4,Prec_1,Max,0.5334,0.8996,0.3662,0.8996,0.666666667,605609,1,107954,2,9.26E-06,1,0,0,3
622914,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0,Prec_1,Min,0.6326273,0.6793952,0.0467679,0.6326273,0.659340659,605579,31,107896,60,0.000287154,0,1,0,2
622962,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0,Prec_10,Min,0.643566,0.6519325,0.0083665,0.643566,0.658227848,605597,13,107930,26,0.000120419,0,1,0,2
622968,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0,Prec_20,Min,0.64540344,0.6519325,0.00652906,0.64540344,0.658208955,605599,11,107934,22,0.000101893,0,1,0,2
622976,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0,Prec_10,Max,0.643566,0.6519325,0.0083665,0.6519325,0.670588235,605602,8,107939,17,7.41E-05,0,1,0,2
622976,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0,Prec_20,Max,0.64540344,0.6519325,0.00652906,0.6519325,0.674509804,605602,8,107939,17,7.41E-05,0,1,0,2
622975,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0,Prec_50,Min,0.65101224,0.6519325,0.00092026,0.65101224,0.659606657,605601,9,107939,17,8.34E-05,0,1,0,2
622976,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0,Prec_50,Max,0.65101224,0.6519325,0.00092026,0.6519325,0.661683714,605602,8,107939,17,7.41E-05,0,1,0,2
622997,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0,Prec_1,Max,0.6326273,0.6793952,0.0467679,0.6793952,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
5141,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0_Round_4,Prec_1,Min,0.6326,0.6794,0.0468,0.6326,0.659340659,605579,31,107896,60,0.000287154,0,1,0,2
5182,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0_Round_4,Prec_10,Min,0.6437,0.6519,0.0082,0.6437,0.660574413,605597,13,107931,25,0.000120419,0,1,0,2
5187,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0_Round_4,Prec_20,Min,0.6459,0.6519,0.006,0.6459,0.659574468,605599,11,107935,21,0.000101893,0,1,0,2
5194,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0_Round_4,Prec_10,Max,0.6437,0.6519,0.0082,0.6519,0.670588235,605602,8,107939,17,7.41E-05,0,1,0,2
5194,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0_Round_4,Prec_20,Max,0.6459,0.6519,0.006,0.6519,0.675146771,605602,8,107939,17,7.41E-05,0,1,0,2
5215,KBFC_alpha_0_5_gamma_2_0_Medium_Run_0_Round_4,Prec_1,Max,0.6326,0.6794,0.0468,0.6794,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
622885,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_1,Min,0.606466,0.7106187,0.1041527,0.606466,0.658914729,605522,88,107786,170,0.000815147,0,1,0,2
622885,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_10,Min,0.606466,0.6794507,0.0729847,0.606466,0.657253385,605522,88,107786,170,0.000815147,0,1,0,2
622887,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_20,Min,0.60664105,0.66134644,0.05470539,0.60664105,0.657309942,605523,87,107787,169,0.000805884,0,1,0,2
622969,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_200,Min,0.61467,0.62574774,0.01107774,0.61467,0.657177644,605546,64,107848,108,0.000592834,0,1,0,2
622993,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_100,Min,0.6176537,0.6234551,0.0058014,0.6176537,0.65701137,605560,50,107858,98,0.000463152,0,1,0,2
622994,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_50,Min,0.61805266,0.66117007,0.04311741,0.61805266,0.657719035,605560,50,107859,97,0.000463152,0,1,0,2
623031,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_100,Max,0.6176537,0.6234551,0.0058014,0.6234551,0.676872003,605577,33,107881,75,0.00030568,0,1,0,2
623039,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_200,Max,0.61467,0.62574774,0.01107774,0.62574774,0.663655316,605579,31,107888,68,0.000287154,0,1,0,2
623114,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_50,Max,0.61805266,0.66117007,0.04311741,0.66117007,0.672653061,605601,9,107941,15,8.34E-05,0,1,0,2
623115,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_20,Max,0.60664105,0.66134644,0.05470539,0.66134644,0.659574468,605601,9,107942,14,8.34E-05,0,1,0,2
623125,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_10,Max,0.606466,0.6794507,0.0729847,0.6794507,0.659259259,605605,5,107948,8,4.63E-05,0,1,0,2
623135,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1,Prec_1,Max,0.606466,0.7106187,0.1041527,0.7106187,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
5094,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_1,Min,0.6065,0.7106,0.1041,0.6065,0.661478599,605523,87,107786,170,0.000805884,0,1,0,2
5095,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_10,Min,0.6066,0.6795,0.0729,0.6066,0.657309942,605523,87,107788,168,0.000805884,0,1,0,2
5099,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_20,Min,0.6072,0.6615,0.0543,0.6072,0.657091562,605525,85,107792,164,0.000787358,0,1,0,2
5164,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_100,Min,0.617,0.6257,0.0087,0.617,0.657216661,605557,53,107855,101,0.000490941,0,1,0,2
5165,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_200,Min,0.6172,0.6235,0.0063,0.6172,0.657265307,605558,52,107855,101,0.000481678,0,1,0,2
5170,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_50,Min,0.6183,0.6612,0.0429,0.6183,0.657596685,605561,49,107860,96,0.000453889,0,1,0,2
